Id,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtCond,HeatingQC,BsmtExposure,BsmtFinType1,BsmtFinType2,RoofMatl,Foundation,Heating,Electrical,MasVnrType,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,CentralAir,SalePrice
858,6,5,3,3,4,3,4,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,702,702,702,779,0,1,174000
714,4,5,3,3,3,3,3,2,4,0,0.9837328767123288,0.4315068493150685,0.012842465753424657,0.9169520547945206,0.3133561643835616,160.0,789,0,171,960,960,0,0,0,129000
91,4,5,3,3,0,0,3,0,0,0,0.9837328767123288,0.017123287671232876,0.976027397260274,0.059075342465753425,0.5796232876712328,0.0,0,0,0,0,1040,0,0,1,109900
1413,4,5,3,3,0,0,2,0,0,0,0.9837328767123288,0.017123287671232876,0.003424657534246575,0.02054794520547945,0.5796232876712328,0.0,0,0,0,0,1040,0,0,0,90000
182,7,6,3,3,2,3,4,0,1,0,0.9837328767123288,0.09931506849315068,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,352,0,441,793,901,901,0,1,200100
876,8,5,4,3,4,3,5,2,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,64,0,1120,1184,1184,1426,0,1,303477
1152,5,4,3,3,3,3,3,0,3,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,132.0,176,0,1290,1466,1466,0,0,1,149900
787,5,6,3,4,2,3,3,0,1,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,686,0,0,686,966,686,0,1,139000
415,7,5,4,3,4,3,5,0,3,5,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,50,531,499,1080,1080,1017,0,1,228000
252,8,5,4,3,4,3,5,3,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.09075342465753425,481.0,1573,0,0,1573,1625,0,0,1,235000
70,7,4,4,3,3,3,3,0,3,0,0.9837328767123288,0.4315068493150685,0.012842465753424657,0.9169520547945206,0.5796232876712328,0.0,603,0,701,1304,1304,983,0,1,225000
804,9,5,5,3,5,3,5,3,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.09075342465753425,424.0,0,0,1734,1734,1734,1088,0,1,582933
132,6,5,4,3,4,3,5,0,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,40.0,695,0,297,992,1022,1032,0,1,244000
301,5,5,3,3,3,3,3,1,3,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,56.0,841,0,324,1165,1336,0,0,1,157000
979,4,5,3,3,3,3,5,0,1,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,552,0,342,894,894,0,0,1,110000
327,8,5,4,3,4,3,5,3,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,1619,0,100,1719,1719,0,0,1,324000
1427,7,5,4,3,4,3,5,0,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,448.0,1000,0,223,1223,1223,904,0,1,271000
1084,6,6,3,3,3,3,3,0,3,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,425.0,553,0,698,1251,1251,0,0,1,160000
500,5,7,3,3,3,3,2,0,3,1,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,111,279,522,912,912,0,0,1,120000
969,3,6,3,3,3,3,2,0,0,0,0.9837328767123288,0.09931506849315068,0.005136986301369863,0.9169520547945206,0.5796232876712328,0.0,0,0,600,600,600,368,0,0,37900
833,7,6,4,3,4,3,5,0,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,223.0,483,0,458,941,941,888,0,1,237000
365,6,5,3,3,4,3,3,1,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,120.0,712,0,84,796,790,784,0,1,190000
496,4,5,3,3,3,3,3,0,2,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.059075342465753425,0.5796232876712328,0.0,495,0,225,720,720,0,0,0,34900
1360,9,5,4,3,5,3,5,2,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,66.0,1447,0,533,1980,1980,0,0,1,315000
339,7,7,4,3,4,3,5,1,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,213,0,995,1208,1621,0,0,1,202500
422,6,7,4,3,4,3,4,0,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.09075342465753425,126.0,1246,0,356,1602,1602,0,0,1,215000
165,6,7,3,4,3,3,4,1,1,0,0.9837328767123288,0.09931506849315068,0.976027397260274,0.059075342465753425,0.5796232876712328,0.0,370,0,779,1149,1149,467,0,1,152000
29,5,6,3,3,3,3,3,3,3,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,1277,0,207,1484,1600,0,0,1,207500
517,6,6,3,3,3,3,3,0,0,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,333.0,0,0,689,689,1378,741,0,1,158000
194,7,5,4,3,4,3,5,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.09075342465753425,50.0,0,0,970,970,970,739,0,1,130000
1251,7,5,4,3,3,3,5,0,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,1065,0,1045,2110,2110,0,0,1,244000
1327,3,6,3,3,3,3,5,0,2,0,0.9837328767123288,0.09931506849315068,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,544,0,0,544,774,0,0,1,79000
1326,4,4,3,3,3,2,2,0,0,0,0.9837328767123288,0.09931506849315068,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,796,796,796,0,0,0,55000
170,8,6,4,3,4,3,3,0,0,0,0.0025684931506849314,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,653.0,0,0,1686,1686,1707,0,0,1,228000
168,8,5,4,3,5,3,5,0,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.09075342465753425,300.0,1288,0,294,1582,1610,551,0,1,325624
653,7,5,4,3,4,3,5,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,880,880,909,807,0,1,191000
174,6,5,3,3,3,3,3,0,4,2,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.01113013698630137,491.0,288,374,700,1362,1362,0,0,1,163000
519,6,5,3,3,4,3,5,1,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,706,0,88,794,882,914,0,1,211000
1182,8,5,5,3,5,3,5,3,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.09075342465753425,186.0,1480,0,120,1600,1652,0,0,1,392500
1150,7,9,3,4,3,3,5,0,4,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,624,0,26,650,832,650,0,1,143000
913,5,7,3,3,3,3,3,0,2,0,0.9837328767123288,0.09931506849315068,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,489,0,279,768,1015,0,0,0,88000
492,6,7,3,3,3,3,3,0,3,2,0.9837328767123288,0.4315068493150685,0.976027397260274,0.059075342465753425,0.5796232876712328,0.0,403,165,238,806,958,620,0,1,133000
74,5,7,3,3,3,3,4,0,4,3,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,104.0,320,362,404,1086,1086,0,0,1,144900
1220,6,5,3,3,3,3,3,0,0,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,236.0,0,0,672,672,672,546,0,1,91500
588,5,6,3,3,3,3,3,2,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,672,0,168,840,860,0,0,1,137000
751,4,7,3,3,3,2,4,0,0,0,0.9837328767123288,0.09931506849315068,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,576,576,792,348,0,1,96500
658,7,6,3,2,4,3,3,0,0,0,0.9837328767123288,0.09931506849315068,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,776,776,851,651,0,1,149000
843,6,7,3,3,3,3,3,3,2,4,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,183.0,312,539,276,1127,1165,0,0,1,174900
235,6,5,4,3,4,3,5,0,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.005136986301369863,0.0,625,0,235,860,860,1100,0,1,216500
733,7,5,4,3,4,3,5,2,4,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,202.0,252,0,901,1153,1153,878,0,1,222500
215,6,7,3,3,4,3,5,0,5,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,153.0,378,0,311,689,689,703,0,1,161750
163,7,5,4,3,4,3,5,1,3,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,226.0,1201,0,340,1541,1541,0,0,1,220000
133,5,6,3,3,3,3,4,0,2,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,405,0,658,1063,1327,0,0,1,150750
1099,4,6,3,3,3,3,3,0,3,0,0.9837328767123288,0.09931506849315068,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,672,0,0,672,757,567,0,1,128000
223,6,6,3,3,4,3,3,0,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,550,0,163,713,811,741,0,1,179900
1313,8,5,4,3,5,3,5,0,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,336.0,482,0,971,1453,1453,1357,0,1,302000
186,10,9,4,4,3,3,5,1,0,0,0.003424657534246575,0.09931506849315068,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,1107,1107,1518,1518,572,1,475000
42,5,6,3,4,3,3,4,3,3,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,967,0,383,1350,1328,0,0,1,170000
693,7,5,4,3,4,3,5,3,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,293.0,965,0,245,1210,1238,1281,0,1,335000
109,5,7,3,3,3,3,3,0,0,0,0.9837328767123288,0.4315068493150685,0.012842465753424657,0.02054794520547945,0.5796232876712328,0.0,0,0,793,793,997,520,0,0,115000
39,5,7,3,4,3,3,3,0,5,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,731,0,326,1057,1057,0,0,1,109000
569,8,8,4,3,4,3,5,3,5,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,1441,0,55,1496,1496,636,0,1,316600
948,8,5,4,3,4,3,5,2,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,236.0,1300,0,316,1616,1629,0,0,1,270000
1234,5,5,3,3,3,3,2,0,2,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,180.0,1000,0,188,1188,1188,0,0,1,142000
1404,8,5,4,3,4,3,5,3,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.09075342465753425,84.0,929,0,556,1485,1464,0,0,1,282922
484,6,5,3,3,5,3,5,0,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,116.0,897,0,319,1216,1216,0,0,1,164000
469,8,5,4,3,4,3,5,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.09075342465753425,248.0,0,0,1626,1626,1634,0,0,1,250000
891,5,7,3,4,3,3,5,1,0,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,672,672,672,252,0,1,122900
25,5,8,3,4,3,3,5,1,2,4,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,188,668,204,1060,1060,0,0,1,154000
963,6,6,3,3,4,3,3,0,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,556,0,248,804,804,744,0,1,155000
1101,2,5,3,3,3,2,3,0,2,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.02054794520547945,0.5796232876712328,0.0,290,0,0,290,438,0,0,0,60000
69,4,6,3,4,3,3,3,0,0,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,747,747,747,0,0,1,80000
885,5,5,3,3,3,3,3,0,3,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,60.0,432,0,460,892,892,0,0,1,100000
1232,5,6,3,3,3,3,3,2,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,120.0,803,0,303,1106,1190,0,0,1,132500
367,6,5,3,3,4,3,4,0,3,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,247.0,609,0,785,1394,1394,0,0,1,159000
506,5,5,3,3,3,3,4,0,0,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,360.0,0,0,960,960,960,1000,0,1,124500
851,6,5,4,3,4,3,5,2,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,170.0,659,0,189,848,848,0,0,1,131500
1282,7,5,3,3,4,3,3,0,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,54.0,1053,0,256,1309,1339,0,0,1,180000
384,6,3,3,3,2,2,3,0,0,0,0.9837328767123288,0.09931506849315068,0.976027397260274,0.059075342465753425,0.5796232876712328,0.0,0,0,784,784,784,0,0,0,76000
735,5,5,3,3,3,3,3,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,948,948,948,0,0,1,108000
718,5,6,3,3,4,3,4,0,3,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,1084,0,92,1176,1178,0,0,1,157000
1301,7,5,4,3,4,3,5,0,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,344.0,694,0,284,978,1005,978,0,1,225000
455,5,5,3,3,3,3,3,0,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,1606,0,122,1728,1728,0,0,1,188000
265,5,5,3,3,2,3,4,0,0,0,0.9837328767123288,0.09931506849315068,0.976027397260274,0.0025684931506849314,0.5796232876712328,0.0,0,0,680,680,764,0,0,0,73000
76,4,5,3,3,4,3,3,3,5,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,462,0,0,462,526,462,0,1,91000
915,6,5,4,3,4,3,5,2,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.09075342465753425,76.0,294,0,318,612,612,612,0,1,173733
233,6,5,3,3,3,3,3,0,0,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,297.0,0,0,483,483,483,504,0,1,94500
445,7,5,4,4,4,3,5,0,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,642,0,273,915,933,975,0,1,210000
396,5,6,3,3,3,3,3,2,3,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,739,0,405,1144,1144,0,0,1,129000
612,6,6,3,3,4,3,3,2,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,233.0,605,0,427,1032,1032,0,0,1,148000
177,6,5,4,3,4,3,3,0,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,268.0,831,0,320,1151,1164,896,0,1,211000
19,5,5,3,3,3,3,5,0,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,646,0,468,1114,1114,0,0,1,159000
1278,6,5,3,3,4,3,2,2,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,359.0,528,0,1152,1680,1724,0,0,1,197900
1030,6,7,3,3,3,3,4,0,3,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,281.0,317,0,355,672,672,546,0,1,118000
342,4,4,2,2,3,2,4,0,0,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,721,721,841,0,0,1,82000
1098,8,5,4,3,4,3,5,0,0,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,1074,1074,1088,0,0,1,170000
880,5,8,4,4,3,3,5,0,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,90.0,646,0,218,864,864,0,0,1,136500
596,8,5,4,3,4,3,5,3,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,238.0,1422,0,392,1814,1826,0,0,1,319000
62,5,7,3,3,3,2,3,0,0,0,0.9837328767123288,0.09931506849315068,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,530,530,581,530,0,0,101000
1228,5,8,3,3,3,3,5,0,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,300.0,595,0,317,912,912,0,0,1,147000
273,8,7,4,3,4,3,5,0,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,348.0,524,0,628,1152,1164,1106,0,1,290000
1177,5,5,3,3,3,3,3,0,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,658,0,218,876,923,0,0,1,119500
873,5,7,4,3,3,3,4,2,0,0,0.9837328767123288,0.004280821917808219,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,105,105,910,0,0,1,116000
1091,3,4,3,3,0,0,2,0,0,0,0.9837328767123288,0.017123287671232876,0.003424657534246575,0.059075342465753425,0.5796232876712328,0.0,0,0,0,0,1040,0,0,0,92900
1371,4,6,2,3,3,3,5,0,4,2,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,315,105,420,840,840,534,0,1,105000
279,9,5,5,3,5,3,5,3,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,315.0,0,0,2121,2121,2121,0,0,1,415298
1129,7,5,4,3,4,3,5,2,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,847,847,847,1112,0,1,215000
695,5,6,3,2,3,3,3,0,0,0,0.9837328767123288,0.09931506849315068,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,927,927,1067,472,0,1,141500
369,5,6,3,3,3,3,4,0,1,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,200.0,540,0,728,1268,1268,0,0,1,132000
1346,4,4,3,3,3,3,4,0,4,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.059075342465753425,0.5796232876712328,0.0,250,0,710,960,960,0,0,1,108500
37,5,5,3,3,4,3,5,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,1097,1097,1097,0,0,1,145000
736,7,7,3,3,4,3,2,1,2,0,0.9837328767123288,0.09931506849315068,0.012842465753424657,0.9169520547945206,0.5796232876712328,0.0,390,0,490,880,880,888,0,0,163000
1412,6,8,3,4,3,3,5,0,3,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,120,0,736,856,1112,556,0,1,140000
663,6,3,3,3,2,2,4,0,0,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,216.0,0,0,1392,1392,1392,0,0,1,110000
1286,6,6,3,2,3,3,5,0,0,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.02054794520547945,0.5796232876712328,0.0,0,0,780,780,825,587,0,1,132500
1317,8,5,4,3,5,3,5,3,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.09075342465753425,270.0,0,0,1622,1622,1630,0,0,1,295493
978,7,5,4,3,4,3,5,0,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.005136986301369863,0.0,1106,0,135,1241,1241,0,0,1,199900
548,5,7,3,4,4,3,5,2,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,619,0,149,768,768,0,0,1,129500
1162,6,7,4,3,3,3,5,0,3,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,72.0,728,0,568,1296,1640,0,0,1,224000
689,8,6,4,3,4,3,5,2,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,0.0,945,0,474,1419,1419,0,0,1,392000
739,5,5,3,3,4,4,3,3,5,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,1200,0,0,1200,1200,0,0,1,179000
192,7,9,3,3,3,3,4,0,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,138.0,626,0,99,725,725,754,0,1,184000
920,6,8,5,3,4,3,5,0,4,3,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,528,411,245,1184,1414,0,0,1,176500
457,5,5,3,3,3,3,2,0,0,0,0.9837328767123288,0.09931506849315068,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,624,624,624,720,0,0,98000
869,5,6,3,3,0,0,4,0,0,0,0.9837328767123288,0.017123287671232876,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,0,0,1547,720,53,1,169000
394,4,5,3,3,3,3,3,0,2,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.059075342465753425,0.5796232876712328,0.0,266,0,522,788,788,0,0,1,100000
676,6,6,3,3,3,3,3,0,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,311,0,544,855,855,586,0,1,148500
761,6,6,3,3,3,3,5,0,2,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,612,0,252,864,864,0,0,1,127500
1437,4,6,3,3,3,3,3,0,4,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,616,0,248,864,864,0,0,1,120500
729,5,5,3,3,3,3,3,0,0,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,95.0,0,0,1584,1584,1776,0,0,1,110000
420,5,6,3,3,3,3,5,0,3,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,775,0,281,1056,1056,0,0,1,142000
376,1,1,2,2,2,1,4,3,3,0,0.9837328767123288,0.09931506849315068,0.976027397260274,0.059075342465753425,0.5796232876712328,0.0,350,0,333,683,904,0,0,0,61000
413,7,5,5,3,5,3,5,2,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.09075342465753425,432.0,578,0,892,1470,1478,0,0,1,222000
75,3,6,4,4,2,3,4,0,0,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,840,840,840,765,0,0,107400
1367,7,5,4,3,4,3,5,0,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,158.0,633,0,240,873,882,908,0,1,193000
1142,5,7,3,4,3,3,5,0,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,44.0,381,0,399,780,1088,780,0,1,197500
501,6,5,3,3,3,3,3,0,3,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,285.0,356,0,316,672,672,546,0,1,113000
826,10,5,5,3,5,3,5,2,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,816.0,1636,0,442,2078,2084,0,0,1,385000
196,6,6,3,3,4,3,3,0,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,566,0,289,855,855,601,0,1,148500
1460,5,6,4,3,3,3,4,0,3,1,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,830,290,136,1256,1256,0,0,1,147500
617,6,5,4,3,4,3,5,0,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,457,0,326,783,807,702,0,1,183200
115,6,8,3,3,3,3,5,0,4,1,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,774,150,104,1028,1436,884,0,1,259500
418,6,6,3,3,4,3,3,0,3,0,0.9837328767123288,0.09931506849315068,0.012842465753424657,0.059075342465753425,0.5796232876712328,0.0,1128,0,242,1370,1370,1254,0,0,239000
602,6,6,3,4,3,3,3,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,780,780,780,595,0,1,141000
970,6,5,3,2,3,3,3,3,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,105.0,513,0,75,588,1095,0,0,1,140000
922,5,7,3,3,3,3,4,0,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,1084,0,188,1272,1272,928,0,1,145900
605,7,5,4,3,4,3,5,1,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,99.0,922,0,572,1494,1494,0,0,1,221000
1449,4,7,3,3,2,3,4,0,0,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,560,560,796,550,0,0,112000
90,4,5,3,3,4,3,5,0,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,588,0,402,990,990,0,0,1,123600
849,6,8,3,3,3,3,3,0,0,0,0.9837328767123288,0.09931506849315068,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,907,907,1307,1051,0,1,240000
1115,5,7,3,4,3,3,5,0,2,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,415,0,418,833,833,0,0,1,117000
1396,8,5,4,3,4,4,5,3,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,245.0,0,0,1094,1094,1133,1349,0,1,281213
