OverallQual,HeatingQC,MSSubClass,BsmtQual,GarageFinish,Neighborhood,Exterior1st,GarageCars,FullBath,Dure_house,TotRmsAbvGrd,Dure_garage
5.0,4.0,80.0,4.0,2.0,0.1506849315068493,0.04965753424657534,0.5,0.6666666666666666,0.18032786885245902,0.33333333333333337,0.11214953271028036
7.0,4.0,60.0,4.0,2.0,0.3595890410958904,0.09845890410958905,0.5,0.6666666666666666,0.13114754098360656,0.41666666666666663,0.06542056074766354
9.0,4.0,120.0,5.0,2.0,0.1481164383561644,0.052226027397260275,0.5,0.6666666666666666,0.09836065573770493,0.33333333333333337,0.04672897196261682
5.0,4.0,90.0,4.0,2.0,0.06934931506849315,0.04965753424657534,0.5,0.6666666666666666,0.5081967213114754,0.8333333333333334,0.2803738317757009
10.0,4.0,60.0,5.0,3.0,0.038527397260273974,0.07448630136986302,0.75,1.0,0.0,0.75,0.0
5.0,3.0,45.0,3.0,0.0,0.1481164383561644,0.038527397260273974,0.0,0.3333333333333333,0.9672131147540984,0.24999999999999997,0.9999999999999999
4.0,2.0,20.0,3.0,2.0,0.3595890410958904,0.04965753424657534,0.5,0.3333333333333333,0.7704918032786886,0.24999999999999997,0.42990654205607476
4.0,3.0,20.0,3.0,1.0,0.1506849315068493,0.04965753424657534,0.5,0.3333333333333333,0.459016393442623,0.33333333333333337,0.29906542056074764
6.0,2.0,60.0,3.0,3.0,0.1506849315068493,0.04965753424657534,0.5,0.6666666666666666,0.5409836065573771,0.33333333333333337,0.29906542056074764
1.0,1.0,20.0,0.0,0.0,0.3595890410958904,0.038527397260273974,0.0,0.3333333333333333,0.9508196721311476,0.0,0.9999999999999999
7.0,4.0,160.0,4.0,2.0,0.1481164383561644,0.059075342465753425,0.5,0.6666666666666666,0.09836065573770493,0.16666666666666666,0.05607476635514018
7.0,4.0,120.0,4.0,3.0,0.3595890410958904,0.012842465753424657,0.5,0.6666666666666666,0.04918032786885246,0.33333333333333337,0.018691588785046728
5.0,2.0,90.0,3.0,1.0,0.06934931506849315,0.15496575342465754,0.75,0.6666666666666666,0.7049180327868853,0.5,0.3925233644859813
8.0,1.0,70.0,4.0,1.0,0.03424657534246575,0.03767123287671233,0.5,0.3333333333333333,0.9344262295081968,0.41666666666666663,0.7009345794392523
6.0,4.0,20.0,3.0,2.0,0.3595890410958904,0.05650684931506849,0.5,0.6666666666666666,0.0819672131147541,0.24999999999999997,0.34579439252336447
5.0,2.0,20.0,3.0,1.0,0.1506849315068493,0.04965753424657534,0.25,0.3333333333333333,0.6721311475409837,0.33333333333333337,0.37383177570093457
6.0,4.0,20.0,4.0,1.0,0.3595890410958904,0.03767123287671233,0.5,0.3333333333333333,0.04918032786885246,0.24999999999999997,0.0
5.0,4.0,30.0,4.0,1.0,0.1464041095890411,0.03767123287671233,0.5,0.3333333333333333,0.06557377049180328,0.24999999999999997,0.822429906542056
6.0,2.0,60.0,4.0,1.0,0.06934931506849315,0.15496575342465754,0.5,0.6666666666666666,0.4754098360655738,0.41666666666666663,0.3925233644859813
7.0,4.0,20.0,4.0,2.0,0.3595890410958904,0.09845890410958905,0.5,0.6666666666666666,0.04918032786885246,0.33333333333333337,0.018691588785046728
5.0,2.0,20.0,3.0,1.0,0.1506849315068493,0.09845890410958905,0.25,0.3333333333333333,0.6065573770491803,0.24999999999999997,0.17757009345794392
7.0,3.0,60.0,4.0,3.0,0.06934931506849315,0.03767123287671233,0.5,0.6666666666666666,0.3114754098360656,0.41666666666666663,0.16822429906542055
8.0,4.0,60.0,4.0,2.0,0.3595890410958904,0.028253424657534245,0.5,0.6666666666666666,0.14754098360655737,0.41666666666666663,0.07476635514018691
7.0,4.0,70.0,4.0,1.0,0.1481164383561644,0.03767123287671233,0.25,0.3333333333333333,0.09836065573770493,0.5833333333333334,0.7757009345794392
6.0,4.0,60.0,4.0,2.0,0.3595890410958904,0.05565068493150685,0.5,0.6666666666666666,0.13114754098360656,0.41666666666666663,0.07476635514018691
6.0,4.0,120.0,4.0,2.0,0.06934931506849315,0.03767123287671233,0.5,0.6666666666666666,0.2459016393442623,0.24999999999999997,0.14018691588785046
5.0,4.0,20.0,0.0,2.0,0.1464041095890411,0.07448630136986302,0.25,0.3333333333333333,0.03278688524590164,0.41666666666666663,0.46728971962616817
9.0,4.0,20.0,5.0,3.0,0.3595890410958904,0.052226027397260275,0.75,0.6666666666666666,0.01639344262295082,0.5,0.0
6.0,3.0,50.0,3.0,1.0,0.1464041095890411,0.07448630136986302,0.25,0.6666666666666666,0.5737704918032788,0.41666666666666663,0.4859813084112149
5.0,3.0,85.0,4.0,2.0,0.1506849315068493,0.03767123287671233,0.5,0.3333333333333333,0.4098360655737705,0.24999999999999997,0.22429906542056072
7.0,4.0,160.0,4.0,2.0,0.3595890410958904,0.052226027397260275,0.5,0.6666666666666666,0.13114754098360656,0.33333333333333337,0.06542056074766354
5.0,2.0,50.0,3.0,1.0,0.0136986301369863,0.0779109589041096,0.25,0.3333333333333333,0.9836065573770493,0.24999999999999997,0.5700934579439252
8.0,4.0,60.0,4.0,1.0,0.038527397260273974,0.09845890410958905,0.5,0.6666666666666666,0.11475409836065574,0.5833333333333334,0.05607476635514018
5.0,2.0,90.0,4.0,1.0,0.1464041095890411,0.02226027397260274,0.5,0.3333333333333333,0.7868852459016394,0.24999999999999997,0.4392523364485981
7.0,3.0,50.0,4.0,1.0,0.1506849315068493,0.05650684931506849,0.75,0.6666666666666666,0.3114754098360656,0.5833333333333334,0.16822429906542055
5.0,2.0,50.0,3.0,1.0,0.3595890410958904,0.0779109589041096,0.5,0.3333333333333333,0.22950819672131148,0.41666666666666663,0.42990654205607476
7.0,3.0,75.0,3.0,1.0,0.1481164383561644,0.03767123287671233,0.25,0.6666666666666666,0.9508196721311476,0.41666666666666663,0.616822429906542
8.0,4.0,20.0,4.0,3.0,0.3595890410958904,0.03767123287671233,0.5,0.6666666666666666,0.06557377049180328,0.41666666666666663,0.037383177570093455
8.0,4.0,20.0,4.0,3.0,0.3595890410958904,0.023972602739726026,0.75,0.6666666666666666,0.01639344262295082,0.41666666666666663,0.0
7.0,4.0,50.0,4.0,1.0,0.3595890410958904,0.0779109589041096,0.5,0.6666666666666666,0.09836065573770493,0.33333333333333337,0.04672897196261682
7.0,3.0,90.0,3.0,1.0,0.3595890410958904,0.03424657534246575,0.75,1.0,0.2950819672131148,0.5833333333333334,0.1588785046728972
8.0,4.0,60.0,4.0,3.0,0.3595890410958904,0.052226027397260275,0.75,0.6666666666666666,0.06557377049180328,0.6666666666666666,0.037383177570093455
6.0,2.0,60.0,4.0,3.0,0.3595890410958904,0.15496575342465754,0.25,0.6666666666666666,0.6885245901639345,0.5,0.38317757009345793
7.0,4.0,160.0,4.0,2.0,0.1481164383561644,0.059075342465753425,0.5,0.6666666666666666,0.03278688524590164,0.16666666666666666,0.009345794392523364
8.0,4.0,60.0,5.0,2.0,0.3595890410958904,0.059075342465753425,0.5,0.6666666666666666,0.0819672131147541,0.5833333333333334,0.04672897196261682
8.0,4.0,60.0,4.0,3.0,0.3595890410958904,0.028253424657534245,0.75,0.6666666666666666,0.13114754098360656,0.5,0.06542056074766354
7.0,2.0,20.0,4.0,1.0,0.06934931506849315,0.016267123287671232,0.5,0.6666666666666666,0.09836065573770493,0.24999999999999997,0.3364485981308411
9.0,4.0,20.0,5.0,3.0,0.3595890410958904,0.052226027397260275,0.75,0.6666666666666666,0.03278688524590164,0.5,0.018691588785046728
5.0,3.0,190.0,3.0,0.0,0.1464041095890411,0.07448630136986302,0.0,0.6666666666666666,0.16393442622950818,0.33333333333333337,0.9999999999999999
7.0,4.0,60.0,4.0,2.0,0.3595890410958904,0.09845890410958905,0.5,0.6666666666666666,0.0819672131147541,0.5,0.037383177570093455
6.0,2.0,50.0,3.0,0.0,0.1481164383561644,0.02226027397260274,0.0,0.3333333333333333,0.9672131147540984,0.33333333333333337,0.9999999999999999
6.0,4.0,20.0,3.0,3.0,0.03424657534246575,0.15496575342465754,0.5,0.6666666666666666,0.14754098360655737,0.33333333333333337,0.411214953271028
8.0,3.0,120.0,4.0,3.0,0.1506849315068493,0.017123287671232876,0.5,0.6666666666666666,0.3278688524590164,0.24999999999999997,0.18691588785046728
6.0,3.0,60.0,4.0,3.0,0.3595890410958904,0.05565068493150685,0.5,0.6666666666666666,0.18032786885245902,0.41666666666666663,0.09345794392523364
4.0,2.0,20.0,3.0,3.0,0.1506849315068493,0.07448630136986302,0.25,0.3333333333333333,0.7049180327868853,0.33333333333333337,0.3925233644859813
9.0,4.0,20.0,5.0,3.0,0.038527397260273974,0.07448630136986302,0.75,0.6666666666666666,0.03278688524590164,0.5,0.018691588785046728
5.0,2.0,20.0,3.0,2.0,0.1506849315068493,0.15496575342465754,0.25,0.3333333333333333,0.9344262295081968,0.33333333333333337,0.5233644859813084
5.0,2.0,20.0,3.0,1.0,0.1506849315068493,0.04965753424657534,0.25,0.3333333333333333,0.21311475409836064,0.33333333333333337,0.4205607476635514
5.0,2.0,90.0,0.0,1.0,0.1506849315068493,0.03767123287671233,0.5,0.6666666666666666,0.5081967213114754,0.5,0.2803738317757009
4.0,3.0,180.0,4.0,0.0,0.038527397260273974,0.008561643835616438,0.0,0.3333333333333333,0.6065573770491803,0.08333333333333334,0.9999999999999999
4.0,2.0,160.0,3.0,2.0,0.038527397260273974,0.008561643835616438,0.25,0.3333333333333333,0.6557377049180328,0.33333333333333337,0.3644859813084112
9.0,4.0,20.0,5.0,3.0,0.3595890410958904,0.052226027397260275,0.5,0.6666666666666666,0.04918032786885246,0.33333333333333337,0.02803738317757009
5.0,3.0,20.0,3.0,1.0,0.3595890410958904,0.15496575342465754,0.5,0.3333333333333333,0.7868852459016394,0.33333333333333337,0.4392523364485981
8.0,4.0,20.0,5.0,2.0,0.3595890410958904,0.059075342465753425,0.75,0.6666666666666666,0.01639344262295082,0.41666666666666663,0.0
7.0,4.0,20.0,4.0,2.0,0.3595890410958904,0.09845890410958905,0.75,0.6666666666666666,0.0819672131147541,0.33333333333333337,0.04672897196261682
5.0,3.0,80.0,3.0,1.0,0.03424657534246575,0.15496575342465754,0.25,0.6666666666666666,0.8032786885245902,0.41666666666666663,0.44859813084112143
8.0,4.0,160.0,4.0,1.0,0.1481164383561644,0.059075342465753425,0.5,0.6666666666666666,0.13114754098360656,0.24999999999999997,0.07476635514018691
7.0,4.0,20.0,4.0,2.0,0.3595890410958904,0.09845890410958905,0.5,0.6666666666666666,0.14754098360655737,0.33333333333333337,0.08411214953271028
6.0,2.0,160.0,3.0,1.0,0.1506849315068493,0.01113013698630137,0.25,0.3333333333333333,0.6229508196721312,0.24999999999999997,0.34579439252336447
4.0,2.0,30.0,3.0,1.0,0.1481164383561644,0.07448630136986302,0.25,0.3333333333333333,0.9836065573770493,0.16666666666666666,0.6355140186915887
5.0,4.0,75.0,3.0,1.0,0.1464041095890411,0.01797945205479452,0.25,0.6666666666666666,0.19672131147540983,0.5,0.6448598130841121
8.0,4.0,20.0,4.0,3.0,0.038527397260273974,0.09845890410958905,0.75,0.6666666666666666,0.04918032786885246,0.5,0.02803738317757009
5.0,3.0,20.0,4.0,1.0,0.3595890410958904,0.07448630136986302,0.5,0.3333333333333333,0.01639344262295082,0.24999999999999997,0.0
5.0,3.0,20.0,0.0,0.0,0.1464041095890411,0.07448630136986302,0.0,0.3333333333333333,0.8688524590163935,0.24999999999999997,0.9999999999999999
6.0,4.0,20.0,3.0,3.0,0.038527397260273974,0.03767123287671233,0.5,0.6666666666666666,0.06557377049180328,0.41666666666666663,0.46728971962616817
6.0,3.0,50.0,4.0,3.0,0.1464041095890411,0.016267123287671232,0.5,0.6666666666666666,0.03278688524590164,0.41666666666666663,0.4579439252336448
7.0,4.0,60.0,5.0,2.0,0.1464041095890411,0.016267123287671232,0.5,0.6666666666666666,0.22950819672131148,0.41666666666666663,0.1308411214953271
6.0,2.0,60.0,3.0,2.0,0.3595890410958904,0.15496575342465754,0.5,0.3333333333333333,0.49180327868852464,0.5833333333333334,0.40186915887850466
4.0,2.0,20.0,3.0,1.0,0.1506849315068493,0.03424657534246575,0.5,0.3333333333333333,0.03278688524590164,0.16666666666666666,0.18691588785046728
6.0,4.0,60.0,4.0,2.0,0.3595890410958904,0.09845890410958905,0.5,0.6666666666666666,0.18032786885245902,0.41666666666666663,0.09345794392523364
6.0,1.0,70.0,5.0,3.0,0.1481164383561644,0.03767123287671233,0.5,0.6666666666666666,0.2459016393442623,0.75,0.14018691588785046
5.0,3.0,20.0,3.0,2.0,0.03424657534246575,0.15496575342465754,0.5,0.3333333333333333,0.8524590163934427,0.33333333333333337,0.47663551401869153
6.0,4.0,60.0,4.0,3.0,0.3595890410958904,0.05565068493150685,0.5,0.6666666666666666,0.11475409836065574,0.41666666666666663,0.05607476635514018
6.0,2.0,50.0,3.0,1.0,0.1481164383561644,0.02226027397260274,0.25,0.6666666666666666,0.9344262295081968,0.41666666666666663,0.6448598130841121
6.0,1.0,20.0,3.0,1.0,0.1464041095890411,0.07448630136986302,0.5,0.3333333333333333,0.8852459016393444,0.41666666666666663,0.49532710280373826
7.0,4.0,70.0,3.0,1.0,0.1464041095890411,0.0779109589041096,0.5,0.3333333333333333,0.16393442622950818,0.5,0.102803738317757
5.0,3.0,50.0,3.0,1.0,0.1464041095890411,0.0779109589041096,0.75,0.3333333333333333,0.9672131147540984,0.41666666666666663,0.5514018691588785
5.0,2.0,20.0,3.0,1.0,0.016267123287671232,0.15496575342465754,0.25,0.3333333333333333,0.819672131147541,0.24999999999999997,0.4579439252336448
7.0,2.0,20.0,4.0,2.0,0.1506849315068493,0.05650684931506849,0.5,0.6666666666666666,0.5573770491803279,0.33333333333333337,0.308411214953271
6.0,2.0,20.0,3.0,2.0,0.1506849315068493,0.05650684931506849,0.5,0.6666666666666666,0.6557377049180328,0.33333333333333337,0.3644859813084112
5.0,2.0,50.0,3.0,1.0,0.1464041095890411,0.038527397260273974,0.25,0.3333333333333333,0.13114754098360656,0.33333333333333337,0.5607476635514018
7.0,3.0,80.0,4.0,3.0,0.1506849315068493,0.05565068493150685,0.5,0.6666666666666666,0.22950819672131148,0.41666666666666663,0.1308411214953271
7.0,4.0,60.0,4.0,1.0,0.1481164383561644,0.028253424657534245,0.5,0.6666666666666666,0.18032786885245902,0.5,0.09345794392523364
8.0,4.0,20.0,4.0,2.0,0.3595890410958904,0.059075342465753425,0.75,0.6666666666666666,0.03278688524590164,0.33333333333333337,0.009345794392523364
4.0,4.0,20.0,4.0,3.0,0.06934931506849315,0.016267123287671232,0.5,0.3333333333333333,0.2459016393442623,0.33333333333333337,0.5046728971962616
4.0,2.0,50.0,3.0,0.0,0.0136986301369863,0.15496575342465754,0.0,0.3333333333333333,0.9344262295081968,0.33333333333333337,0.9999999999999999
4.0,1.0,70.0,3.0,1.0,0.0136986301369863,0.0779109589041096,0.75,0.6666666666666666,0.9344262295081968,0.5,0.8037383177570093
7.0,4.0,60.0,4.0,2.0,0.3595890410958904,0.09845890410958905,0.75,0.6666666666666666,0.01639344262295082,0.41666666666666663,0.0
7.0,4.0,20.0,4.0,3.0,0.3595890410958904,0.05565068493150685,0.5,0.6666666666666666,0.01639344262295082,0.33333333333333337,0.0
6.0,2.0,50.0,2.0,1.0,0.01797945205479452,0.0779109589041096,0.5,0.3333333333333333,0.9344262295081968,0.33333333333333337,0.14953271028037382
9.0,4.0,20.0,5.0,3.0,0.038527397260273974,0.059075342465753425,0.75,0.6666666666666666,0.01639344262295082,0.41666666666666663,0.0
7.0,3.0,20.0,4.0,3.0,0.1506849315068493,0.05565068493150685,0.5,0.6666666666666666,0.19672131147540983,0.33333333333333337,0.11214953271028036
6.0,2.0,20.0,4.0,1.0,0.1506849315068493,0.03767123287671233,0.5,0.6666666666666666,0.42622950819672134,0.33333333333333337,0.22429906542056072
5.0,4.0,20.0,3.0,3.0,0.3595890410958904,0.15496575342465754,0.5,0.3333333333333333,0.04918032786885246,0.33333333333333337,0.3644859813084112
6.0,3.0,60.0,4.0,3.0,0.1481164383561644,0.05565068493150685,0.5,0.6666666666666666,0.19672131147540983,0.41666666666666663,0.11214953271028036
7.0,2.0,40.0,4.0,3.0,0.06934931506849315,0.016267123287671232,0.5,0.0,0.5245901639344263,0.16666666666666666,0.2897196261682243
7.0,4.0,60.0,4.0,2.0,0.3595890410958904,0.05565068493150685,0.5,0.6666666666666666,0.18032786885245902,0.5,0.09345794392523364
6.0,3.0,20.0,3.0,2.0,0.1506849315068493,0.023972602739726026,0.5,0.3333333333333333,0.8524590163934427,0.41666666666666663,0.47663551401869153
7.0,4.0,50.0,3.0,1.0,0.01797945205479452,0.02226027397260274,0.25,0.3333333333333333,0.9508196721311476,0.41666666666666663,0.5233644859813084
4.0,3.0,20.0,3.0,1.0,0.3595890410958904,0.04965753424657534,0.25,0.3333333333333333,0.7704918032786886,0.24999999999999997,0.42990654205607476
6.0,3.0,160.0,4.0,3.0,0.038527397260273974,0.008561643835616438,0.5,0.6666666666666666,0.5573770491803279,0.6666666666666666,0.308411214953271
6.0,4.0,60.0,4.0,2.0,0.3595890410958904,0.09845890410958905,0.5,0.6666666666666666,0.01639344262295082,0.33333333333333337,0.009345794392523364
8.0,4.0,20.0,3.0,1.0,0.1464041095890411,0.15496575342465754,0.5,0.6666666666666666,0.6229508196721312,0.5,0.34579439252336447
8.0,4.0,120.0,4.0,2.0,0.3595890410958904,0.052226027397260275,0.5,0.6666666666666666,0.03278688524590164,0.33333333333333337,0.009345794392523364
6.0,3.0,20.0,4.0,3.0,0.3595890410958904,0.059075342465753425,0.5,0.6666666666666666,0.01639344262295082,0.24999999999999997,0.0
7.0,4.0,60.0,4.0,3.0,0.3595890410958904,0.023972602739726026,0.5,0.6666666666666666,0.13114754098360656,0.5,0.07476635514018691
8.0,4.0,20.0,5.0,3.0,0.3595890410958904,0.052226027397260275,0.75,0.6666666666666666,0.01639344262295082,0.41666666666666663,0.0
4.0,3.0,20.0,3.0,1.0,0.1506849315068493,0.15496575342465754,0.5,0.3333333333333333,0.639344262295082,0.16666666666666666,0.18691588785046728
6.0,4.0,160.0,4.0,1.0,0.3595890410958904,0.07448630136986302,0.5,0.6666666666666666,0.01639344262295082,0.41666666666666663,0.018691588785046728
4.0,3.0,50.0,3.0,1.0,0.3595890410958904,0.15496575342465754,0.25,0.6666666666666666,0.04918032786885246,0.41666666666666663,0.8317757009345794
5.0,2.0,20.0,3.0,1.0,0.1481164383561644,0.15496575342465754,0.25,0.3333333333333333,0.9344262295081968,0.24999999999999997,0.5233644859813084
7.0,3.0,60.0,4.0,1.0,0.06934931506849315,0.03767123287671233,0.75,1.0,0.34426229508196726,0.75,0.18691588785046728
6.0,2.0,70.0,3.0,0.0,0.1464041095890411,0.02226027397260274,0.0,0.3333333333333333,0.03278688524590164,0.41666666666666663,0.9999999999999999
3.0,4.0,30.0,3.0,0.0,0.1464041095890411,0.038527397260273974,0.0,0.3333333333333333,0.7377049180327869,0.33333333333333337,0.9999999999999999
5.0,2.0,85.0,4.0,1.0,0.1506849315068493,0.09845890410958905,0.5,0.3333333333333333,0.04918032786885246,0.24999999999999997,0.19626168224299065
5.0,4.0,190.0,3.0,2.0,0.1481164383561644,0.038527397260273974,0.25,0.3333333333333333,0.9672131147540984,0.24999999999999997,0.6448598130841121
3.0,4.0,50.0,3.0,1.0,0.1481164383561644,0.0779109589041096,0.25,0.3333333333333333,0.09836065573770493,0.33333333333333337,0.24299065420560745
7.0,4.0,60.0,4.0,3.0,0.3595890410958904,0.05565068493150685,0.5,0.6666666666666666,0.01639344262295082,0.5,0.0
7.0,4.0,60.0,4.0,3.0,0.3595890410958904,0.05565068493150685,0.5,0.6666666666666666,0.13114754098360656,0.5,0.06542056074766354
6.0,4.0,120.0,4.0,3.0,0.3595890410958904,0.09845890410958905,0.5,0.3333333333333333,0.11475409836065574,0.16666666666666666,0.05607476635514018
10.0,4.0,60.0,5.0,3.0,0.3595890410958904,0.052226027397260275,0.75,0.6666666666666666,0.01639344262295082,0.5833333333333334,0.0
5.0,4.0,50.0,3.0,1.0,0.1464041095890411,0.038527397260273974,0.25,0.3333333333333333,0.21311475409836064,0.24999999999999997,0.4579439252336448
6.0,4.0,70.0,3.0,1.0,0.01797945205479452,0.07448630136986302,0.5,0.6666666666666666,0.3770491803278689,0.41666666666666663,0.6822429906542056
4.0,3.0,50.0,3.0,1.0,0.1481164383561644,0.02226027397260274,0.25,0.3333333333333333,0.9344262295081968,0.41666666666666663,0.11214953271028036
10.0,4.0,60.0,5.0,3.0,0.01797945205479452,0.07448630136986302,0.5,0.6666666666666666,0.01639344262295082,0.8333333333333334,0.0
5.0,2.0,20.0,3.0,1.0,0.1506849315068493,0.15496575342465754,0.25,0.3333333333333333,0.4098360655737705,0.33333333333333337,0.34579439252336447
8.0,4.0,60.0,4.0,3.0,0.3595890410958904,0.059075342465753425,0.5,0.6666666666666666,0.01639344262295082,0.5,0.0
4.0,4.0,50.0,3.0,1.0,0.1481164383561644,0.07448630136986302,0.25,0.6666666666666666,0.6065573770491803,0.41666666666666663,0.46728971962616817
7.0,2.0,20.0,3.0,2.0,0.03424657534246575,0.05650684931506849,0.5,0.6666666666666666,0.06557377049180328,0.5833333333333334,0.35514018691588783
5.0,2.0,90.0,3.0,1.0,0.1506849315068493,0.04965753424657534,0.5,0.6666666666666666,0.7213114754098361,0.6666666666666666,0.40186915887850466
7.0,3.0,60.0,4.0,2.0,0.3595890410958904,0.059075342465753425,0.5,0.6666666666666666,0.06557377049180328,0.41666666666666663,0.02803738317757009
5.0,2.0,20.0,3.0,1.0,0.1481164383561644,0.15496575342465754,0.25,0.3333333333333333,0.8524590163934427,0.33333333333333337,0.47663551401869153
7.0,4.0,60.0,4.0,2.0,0.3595890410958904,0.09845890410958905,0.5,0.6666666666666666,0.09836065573770493,0.41666666666666663,0.04672897196261682
8.0,1.0,70.0,3.0,0.0,0.1481164383561644,0.0779109589041096,0.0,0.6666666666666666,0.36065573770491804,0.5,0.9999999999999999
7.0,4.0,80.0,5.0,3.0,0.3595890410958904,0.023972602739726026,0.5,0.6666666666666666,0.0819672131147541,0.33333333333333337,0.037383177570093455
8.0,4.0,20.0,4.0,2.0,0.3595890410958904,0.09845890410958905,0.5,0.6666666666666666,0.14754098360655737,0.33333333333333337,0.08411214953271028
5.0,4.0,50.0,3.0,1.0,0.1481164383561644,0.04965753424657534,0.5,0.6666666666666666,0.8032786885245902,0.5,0.44859813084112143
4.0,3.0,70.0,2.0,1.0,0.3595890410958904,0.0779109589041096,0.5,0.3333333333333333,1.0,0.33333333333333337,0.411214953271028
5.0,1.0,20.0,5.0,1.0,0.1464041095890411,0.07448630136986302,0.25,0.3333333333333333,0.9016393442622952,0.33333333333333337,0.5046728971962616
7.0,4.0,20.0,4.0,2.0,0.3595890410958904,0.09845890410958905,0.5,0.6666666666666666,0.01639344262295082,0.33333333333333337,0.0
5.0,3.0,50.0,3.0,1.0,0.1464041095890411,0.0779109589041096,0.25,0.3333333333333333,0.9508196721311476,0.33333333333333337,0.46728971962616817
8.0,4.0,80.0,4.0,3.0,0.3595890410958904,0.05565068493150685,0.5,0.6666666666666666,0.13114754098360656,0.41666666666666663,0.06542056074766354
6.0,4.0,20.0,4.0,3.0,0.1481164383561644,0.05650684931506849,0.5,0.6666666666666666,0.4426229508196722,0.41666666666666663,0.24299065420560745
5.0,4.0,20.0,4.0,0.0,0.3595890410958904,0.03424657534246575,0.0,0.3333333333333333,0.01639344262295082,0.33333333333333337,0.9999999999999999
7.0,4.0,60.0,4.0,2.0,0.1506849315068493,0.05650684931506849,0.5,0.6666666666666666,0.6065573770491803,0.41666666666666663,0.3364485981308411
7.0,4.0,60.0,4.0,2.0,0.3595890410958904,0.09845890410958905,0.5,0.6666666666666666,0.09836065573770493,0.33333333333333337,0.04672897196261682
6.0,4.0,20.0,4.0,2.0,0.1506849315068493,0.03767123287671233,0.5,0.6666666666666666,0.18032786885245902,0.41666666666666663,0.1308411214953271
6.0,4.0,50.0,3.0,1.0,0.1464041095890411,0.038527397260273974,0.5,0.3333333333333333,0.9508196721311476,0.33333333333333337,0.037383177570093455
5.0,2.0,120.0,4.0,3.0,0.038527397260273974,0.008561643835616438,0.5,0.3333333333333333,0.5245901639344263,0.33333333333333337,0.2897196261682243
5.0,4.0,85.0,4.0,3.0,0.06934931506849315,0.03424657534246575,0.5,0.3333333333333333,0.5245901639344263,0.16666666666666666,0.2897196261682243
5.0,2.0,190.0,3.0,1.0,0.1481164383561644,0.07448630136986302,0.25,0.3333333333333333,0.9672131147540984,0.24999999999999997,0.5420560747663551
5.0,2.0,70.0,3.0,1.0,0.1464041095890411,0.02226027397260274,0.25,0.3333333333333333,0.9836065573770493,0.33333333333333337,0.8317757009345794
7.0,4.0,20.0,4.0,2.0,0.3595890410958904,0.09845890410958905,0.5,0.6666666666666666,0.06557377049180328,0.41666666666666663,0.02803738317757009
5.0,4.0,20.0,3.0,2.0,0.3595890410958904,0.04965753424657534,0.5,0.3333333333333333,0.09836065573770493,0.24999999999999997,0.38317757009345793
8.0,4.0,60.0,4.0,2.0,0.3595890410958904,0.059075342465753425,0.75,0.6666666666666666,0.06557377049180328,0.5833333333333334,0.037383177570093455
7.0,4.0,60.0,4.0,2.0,0.3595890410958904,0.09845890410958905,0.5,0.6666666666666666,0.13114754098360656,0.41666666666666663,0.06542056074766354
4.0,1.0,190.0,4.0,1.0,0.1481164383561644,0.07448630136986302,0.25,0.3333333333333333,1.0,0.24999999999999997,0.6448598130841121
6.0,2.0,120.0,4.0,1.0,0.06934931506849315,0.03767123287671233,0.25,0.3333333333333333,0.4426229508196722,0.16666666666666666,0.24299065420560745
7.0,2.0,70.0,3.0,1.0,0.1464041095890411,0.03767123287671233,0.25,0.3333333333333333,0.3934426229508197,0.33333333333333337,0.6261682242990654
6.0,3.0,60.0,4.0,2.0,0.3595890410958904,0.05565068493150685,0.5,0.6666666666666666,0.27868852459016397,0.41666666666666663,0.14953271028037382
5.0,1.0,50.0,3.0,1.0,0.03424657534246575,0.15496575342465754,0.5,0.6666666666666666,0.9672131147540984,0.33333333333333337,0.09345794392523364
7.0,4.0,20.0,4.0,1.0,0.3595890410958904,0.059075342465753425,0.5,0.6666666666666666,0.03278688524590164,0.33333333333333337,0.009345794392523364
7.0,4.0,60.0,5.0,2.0,0.3595890410958904,0.05565068493150685,0.5,0.6666666666666666,0.01639344262295082,0.5833333333333334,0.0
6.0,2.0,20.0,4.0,2.0,0.06934931506849315,0.05650684931506849,0.5,0.6666666666666666,0.5409836065573771,0.33333333333333337,0.29906542056074764
7.0,4.0,160.0,4.0,1.0,0.1481164383561644,0.059075342465753425,0.5,0.6666666666666666,0.14754098360655737,0.16666666666666666,0.08411214953271028
6.0,2.0,50.0,3.0,1.0,0.01797945205479452,0.0779109589041096,0.25,0.6666666666666666,0.9508196721311476,0.6666666666666666,0.8504672897196262
10.0,4.0,20.0,5.0,3.0,0.3595890410958904,0.052226027397260275,0.75,0.6666666666666666,0.03278688524590164,0.6666666666666666,0.009345794392523364
6.0,4.0,70.0,2.0,3.0,0.1464041095890411,0.038527397260273974,0.5,0.6666666666666666,0.16393442622950818,0.33333333333333337,0.822429906542056
10.0,4.0,60.0,5.0,3.0,0.1506849315068493,0.028253424657534245,0.75,1.0,0.18032786885245902,0.6666666666666666,0.102803738317757
7.0,4.0,60.0,4.0,2.0,0.3595890410958904,0.028253424657534245,0.75,0.6666666666666666,0.21311475409836064,0.5833333333333334,0.11214953271028036
3.0,1.0,20.0,0.0,1.0,0.0017123287671232876,0.07448630136986302,0.5,0.3333333333333333,0.9508196721311476,0.16666666666666666,0.49532710280373826
